transaction_time,transaction_amount,avg_transaction_30d,transaction_frequency_10min,current_location,previous_location,account_balance,transaction_type,account_age_days,failed_login_attempts,login_hour,transactions_today,risk_score,fraud_label
14:00,10322.07,5588,2,Udupi,Noida,117086.55,Withdrawal,746,0,14,1,20,Normal
22:28,9418.66,12679,1,Udupi,Udupi,344148.05,Transfer,1119,1,22,2,8,Normal
12:58,3747.19,3700,2,Shimoga,Shimoga,31429.09,Deposit,518,1,12,2,0,Normal
02:15,382824.48,20774,9,Pune,Belagavi,939442.6,Transfer,500,3,2,18,100,Fraud
22:48,4408.28,6378,3,Bagalkot,Bagalkot,119027.43,Transfer,345,0,22,4,8,Normal
11:14,14107.13,15806,3,Pune,Pune,212585.51,Deposit,720,0,11,5,0,Normal
17:34,5989.36,5111,1,Raichur,Raichur,142979.35,Withdrawal,82,0,17,2,13,Normal
01:33,172475.05,11322,7,Noida,Bagalkot,383427.36,Transfer,444,8,1,24,100,Fraud
20:00,10429.63,7619,3,Shimoga,Shimoga,100705.33,Transfer,83,0,20,5,16,Normal
16:46,12494.32,9941,3,Pune,Pune,146070.7,Deposit,1065,1,16,4,0,Normal
03:10,157193.9,7324,11,Vijayapura,Surat,309915.29,Withdrawal,1074,5,3,11,100,Fraud
15:15,6112.52,4254,2,Kolkata,Kolkata,45793.82,Withdrawal,1007,0,15,2,5,Normal
14:14,15374.76,12845,2,Hassan,Hassan,219484.27,Transfer,163,0,14,1,8,Normal
04:31,135678.91,13375,10,Chandigarh,Manipal,360269.78,Transfer,262,2,4,8,98,Fraud
03:50,161839.36,9344,10,Chennai,Hassan,436935.97,Transfer,754,5,3,8,100,Fraud
16:54,7218.66,7848,1,Hubballi,Ahmedabad,168169.35,Transfer,385,1,16,2,23,Normal
08:11,5320.22,6233,2,Dharwad,Dharwad,128232.14,Transfer,199,0,8,4,8,Normal
12:52,13127.55,14087,3,Mysuru,Mysuru,300609.56,Transfer,275,0,12,5,8,Normal
01:39,704661.32,19860,10,Pune,Noida,890180.96,Transfer,554,8,1,11,100,Fraud
01:11,725138.02,22753,8,Bellary,Chitradurga,2097035.71,Transfer,1014,3,1,12,100,Fraud
20:01,11257.19,9115,3,Lucknow,Lucknow,238637.1,Transfer,78,0,20,2,16,Normal
15:15,25322.65,22516,3,Shimoga,Shimoga,285718.29,Deposit,135,0,15,1,0,Normal
15:00,7513.61,12976,3,Bellary,Bellary,154802.66,Withdrawal,439,0,15,2,5,Normal
23:58,178591.78,18247,7,Chitradurga,Hyderabad,473407.58,Transfer,684,7,23,24,99,Fraud
15:15,14361.98,12438,3,Bidar,Bidar,351386.25,Transfer,88,1,15,3,16,Normal
07:29,7699.27,5203,1,Bellary,Bellary,136847.99,Deposit,1085,1,7,5,0,Normal
12:19,7710.39,8548,1,Chennai,Chennai,119515.95,Deposit,852,1,12,4,0,Normal
23:52,50795.58,2646,9,Manipal,Bidar,65878.06,Transfer,791,2,23,24,89,Fraud
07:56,15647.95,14803,3,Gulbarga,Gulbarga,184631.14,Transfer,1022,0,7,1,8,Normal
11:54,6800.49,6190,2,Hyderabad,Hyderabad,82518.6,Transfer,730,1,11,3,8,Normal
00:39,171046.56,6264,5,Dharwad,Kolkata,295164.63,Withdrawal,644,2,0,8,90,Fraud
02:15,185617.94,5357,11,Karwar,Mumbai,317413.61,Transfer,1110,5,2,18,100,Fraud
22:20,9693.55,9021,2,Jaipur,Jaipur,145804.56,Transfer,104,0,22,4,8,Normal
01:44,252676.78,6404,11,Kolkata,Lucknow,757027.37,Transfer,329,7,1,24,100,Fraud
02:36,657496.83,19924,6,Bengaluru,Dharwad,1061470.94,Transfer,451,3,2,20,100,Fraud
01:35,182322.88,20531,8,Dharwad,Bagalkot,458767.46,Transfer,1004,7,1,8,100,Fraud
00:43,422988.88,18165,6,Kochi,Karwar,1140067.47,Transfer,193,4,0,15,100,Fraud
17:49,14227.47,10956,1,Hassan,Hassan,130377.35,Transfer,851,1,17,4,8,Normal
00:47,139494.24,7023,10,Surat,Ahmedabad,327721.9,Transfer,1083,5,0,8,100,Fraud
02:39,574649.2,16833,11,Surat,Kolkata,1150173.13,Transfer,603,3,2,8,100,Fraud
01:55,219277.26,9688,11,Surat,Chitradurga,433594.36,Transfer,812,6,1,13,100,Fraud
02:04,268369.9,8722,10,Surat,Noida,423768.71,Transfer,254,2,2,12,100,Fraud
18:59,13139.8,13825,3,Kolkata,Kolkata,314845.85,Deposit,935,0,18,4,0,Normal
04:25,425704.39,19939,10,Belagavi,Bengaluru,966666.66,Transfer,882,7,4,22,100,Fraud
03:40,165728.08,10221,6,Chennai,Gulbarga,256134.37,Withdrawal,36,7,3,15,100,Fraud
00:25,233607.05,20076,6,Chitradurga,Chandigarh,324303.14,Withdrawal,73,2,0,12,100,Fraud
00:39,334838.79,13929,7,Shimoga,Ahmedabad,501733.41,Transfer,811,5,0,14,100,Fraud
00:39,218320.79,6066,11,Bellary,Bidar,405841.88,Transfer,224,2,0,16,100,Fraud
12:39,13666.38,12081,2,Bagalkot,Bagalkot,113565.24,Transfer,1174,1,12,2,8,Normal
01:08,114742.3,3747,9,Kochi,Jaipur,253876.52,Withdrawal,232,7,1,21,100,Fraud
03:40,214746.56,11983,10,Udupi,Gulbarga,380381.67,Withdrawal,661,6,3,18,100,Fraud
03:54,439584.75,18776,5,Noida,Hassan,959967.55,Transfer,62,8,3,9,100,Fraud
20:01,6179.96,13327,1,Jaipur,Jaipur,233017.67,Transfer,892,1,20,5,8,Normal
16:02,18151.39,16135,2,Mysuru,Mysuru,373572.97,Transfer,349,0,16,1,8,Normal
00:16,80914.64,3615,11,Pune,Hassan,172590.27,Transfer,619,6,0,11,100,Fraud
01:30,643145.93,16387,6,Dharwad,Surat,882358.66,Transfer,212,5,1,18,100,Fraud
03:06,137757.68,17180,6,Chitradurga,Dharwad,361216.67,Transfer,887,2,3,19,91,Fraud
17:04,4592.81,4852,3,Bellary,Bellary,139048.05,Withdrawal,454,1,17,4,5,Normal
14:29,4395.35,4462,3,Belagavi,Belagavi,132720.02,Withdrawal,414,0,14,5,5,Normal
22:11,16887.62,16602,3,Bidar,Bidar,451150.59,Transfer,483,1,22,2,8,Normal
00:46,350820.42,21218,9,Bellary,Bengaluru,756982.31,Withdrawal,833,2,0,24,100,Fraud
01:27,199382.0,17818,6,Pune,Jaipur,330357.05,Transfer,503,2,1,23,100,Fraud
03:32,365906.53,11036,10,Ahmedabad,Gulbarga,745698.13,Transfer,487,2,3,22,100,Fraud
02:24,464934.06,18834,5,Gulbarga,Bidar,647514.6,Transfer,647,4,2,11,100,Fraud
09:01,27674.89,24007,3,Hyderabad,Hyderabad,644789.93,Withdrawal,694,1,9,2,5,Normal
09:52,9950.58,18800,2,Mumbai,Mumbai,317988.19,Transfer,1051,1,9,2,8,Normal
04:42,163062.49,10601,11,Mumbai,Chitradurga,454370.28,Transfer,927,4,4,18,100,Fraud
00:05,642048.25,16907,7,Hubballi,Manipal,950616.47,Transfer,608,3,0,22,100,Fraud
04:42,160164.47,7910,9,Karwar,Bidar,360140.78,Transfer,65,3,4,17,100,Fraud
03:04,180759.21,5575,9,Bengaluru,Kochi,503795.96,Transfer,639,4,3,14,100,Fraud
03:41,52383.55,4995,6,Vijayapura,Kolkata,121991.9,Transfer,285,7,3,18,100,Fraud
00:56,567157.33,15888,5,Manipal,Delhi,813534.63,Transfer,294,5,0,15,100,Fraud
03:28,466238.07,21794,9,Manipal,Noida,675187.67,Transfer,350,6,3,9,100,Fraud
01:43,145751.8,16471,9,Bellary,Chitradurga,131910.14,Withdrawal,709,8,1,14,100,Fraud
21:32,24706.17,24192,3,Kochi,Kochi,689589.03,Withdrawal,309,0,21,4,5,Normal
00:23,119405.1,4584,6,Chandigarh,Shimoga,171821.52,Transfer,128,4,0,15,100,Fraud
01:41,64963.26,4266,5,Manipal,Bagalkot,161628.06,Transfer,89,4,1,22,100,Fraud
03:59,228842.62,19551,9,Hyderabad,Shimoga,525748.33,Transfer,323,4,3,24,100,Fraud
11:58,2457.78,2092,2,Kochi,Kochi,54992.71,Transfer,709,0,11,2,8,Normal
10:35,10861.41,9295,2,Bellary,Bellary,264905.02,Deposit,188,1,10,4,0,Normal
02:37,122154.51,3930,7,Hubballi,Ahmedabad,181872.68,Transfer,911,4,2,8,100,Fraud
04:18,327441.97,12398,5,Chennai,Hubballi,756331.89,Withdrawal,364,6,4,9,100,Fraud
00:49,287442.38,8667,5,Chitradurga,Chandigarh,349473.34,Transfer,413,7,0,8,100,Fraud
20:51,8772.7,9076,1,Udupi,Udupi,264265.56,Deposit,432,0,20,2,0,Normal
11:46,20840.64,17307,3,Manipal,Gulbarga,444555.24,Deposit,541,0,11,4,15,Normal
00:33,434167.21,22084,6,Chennai,Lucknow,1022743.95,Transfer,574,5,0,18,100,Fraud
00:55,141467.25,16733,6,Raichur,Hubballi,424577.85,Transfer,411,6,0,14,100,Fraud
04:46,205949.67,16760,11,Chennai,Kochi,282683.68,Withdrawal,1067,6,4,21,100,Fraud
04:46,132601.17,15002,6,Mumbai,Chennai,346119.81,Transfer,909,6,4,14,100,Fraud
11:35,20723.31,23695,2,Chennai,Chennai,223306.11,Deposit,452,1,11,2,0,Normal
00:25,589008.81,18311,8,Ahmedabad,Kolkata,1332804.15,Transfer,709,4,0,19,100,Fraud
00:04,179359.94,13458,9,Gulbarga,Belagavi,327159.37,Transfer,854,3,0,18,100,Fraud
18:19,4092.51,6078,2,Dharwad,Dharwad,89766.25,Transfer,24,0,18,5,23,Normal
12:44,29090.77,24409,2,Mysuru,Mysuru,464339.76,Deposit,584,1,12,1,0,Normal
00:43,889747.35,22835,11,Jaipur,Shimoga,1505497.39,Transfer,720,4,0,9,100,Fraud
03:50,34677.74,3640,9,Bagalkot,Chitradurga,84274.84,Transfer,251,6,3,24,100,Fraud
02:30,116777.68,3990,5,Raichur,Chennai,347378.27,Transfer,71,5,2,10,100,Fraud
07:43,24157.99,24179,1,Bengaluru,Bengaluru,443947.64,Transfer,33,0,7,2,16,Normal
14:46,30628.68,24068,3,Gulbarga,Gulbarga,208212.14,Transfer,862,0,14,2,8,Normal
16:57,19171.88,16596,2,Bengaluru,Bengaluru,433729.31,Transfer,448,1,16,5,8,Normal
01:38,513722.21,17122,7,Ahmedabad,Chandigarh,1371913.73,Transfer,550,5,1,10,100,Fraud
17:13,11898.44,10139,3,Chandigarh,Chandigarh,131272.41,Transfer,834,1,17,4,8,Normal
08:45,16195.62,15641,1,Karwar,Karwar,242326.71,Transfer,13,0,8,3,23,Normal
00:19,302785.76,16686,8,Lucknow,Manipal,728019.13,Transfer,394,2,0,23,100,Fraud
01:33,271109.87,10378,5,Gulbarga,Bellary,631397.5,Transfer,1166,8,1,9,100,Fraud
00:21,255188.69,10172,9,Dharwad,Udupi,522912.85,Transfer,320,5,0,12,100,Fraud
18:27,2441.56,3300,2,Manipal,Manipal,92872.82,Transfer,836,1,18,4,8,Normal
22:32,13248.08,13243,2,Belagavi,Belagavi,281425.73,Withdrawal,44,1,22,1,13,Normal
14:36,18533.38,19690,1,Noida,Noida,329545.49,Transfer,449,0,14,3,8,Normal
01:46,340921.13,15311,8,Hyderabad,Vijayapura,699670.06,Withdrawal,248,2,1,15,100,Fraud
20:51,22702.75,20840,2,Patna,Patna,221517.04,Transfer,333,1,20,5,8,Normal
15:25,18014.75,21241,3,Udupi,Udupi,371649.2,Transfer,304,0,15,5,8,Normal
20:33,4156.58,2622,2,Delhi,Delhi,63500.16,Transfer,936,1,20,1,8,Normal
12:11,30579.87,21243,2,Kolkata,Kolkata,220164.49,Transfer,931,1,12,4,8,Normal
01:13,67716.3,3841,11,Chitradurga,Jaipur,160474.51,Withdrawal,667,4,1,22,100,Fraud
04:45,319590.01,20939,10,Lucknow,Shimoga,943271.53,Transfer,187,4,4,23,100,Fraud
07:30,15648.16,13957,3,Lucknow,Lucknow,112807.84,Deposit,563,1,7,3,0,Normal
03:06,38130.96,2077,6,Hyderabad,Manipal,60941.69,Transfer,158,3,3,12,100,Fraud
14:28,12743.66,10195,1,Lucknow,Lucknow,187007.46,Withdrawal,705,1,14,2,5,Normal
22:12,2389.38,3039,2,Dharwad,Dharwad,57994.14,Transfer,1131,1,22,3,8,Normal
19:05,18613.61,17317,3,Patna,Patna,329862.81,Deposit,1002,0,19,3,0,Normal
07:19,13635.62,12934,2,Dharwad,Dharwad,211948.5,Transfer,216,0,7,2,8,Normal
02:19,490422.43,19418,8,Kolkata,Chennai,1317471.94,Transfer,732,6,2,12,100,Fraud
21:40,12486.59,10727,1,Delhi,Delhi,168069.47,Withdrawal,1192,0,21,2,5,Normal
15:48,6324.99,4958,2,Chennai,Chennai,89497.86,Transfer,661,0,15,2,8,Normal
09:44,7811.06,5898,1,Lucknow,Lucknow,175276.87,Transfer,272,0,9,4,8,Normal
04:21,422586.01,11480,7,Chennai,Chandigarh,947622.63,Transfer,373,3,4,11,100,Fraud
23:34,32698.46,4061,6,Raichur,Lucknow,67740.93,Transfer,294,7,23,12,91,Fraud
00:09,643932.09,24422,8,Hassan,Delhi,1123437.74,Transfer,1098,8,0,23,100,Fraud
02:02,60140.99,6291,10,Hassan,Bellary,126766.91,Transfer,817,4,2,22,100,Fraud
03:54,180478.23,11240,8,Chandigarh,Bengaluru,329634.36,Transfer,570,8,3,17,100,Fraud
18:06,2062.11,2562,1,Ahmedabad,Udupi,62228.42,Withdrawal,592,1,18,4,20,Normal
12:16,6243.93,7298,1,Jaipur,Jaipur,203046.97,Transfer,1092,0,12,5,8,Normal
10:06,31122.42,21193,1,Vijayapura,Vijayapura,499218.48,Transfer,398,0,10,3,8,Normal
08:09,3560.3,2829,2,Udupi,Udupi,46559.27,Transfer,888,0,8,1,8,Normal
04:59,242431.28,24689,6,Hyderabad,Karwar,405689.35,Transfer,516,8,4,18,100,Fraud
17:05,3328.99,3400,3,Bagalkot,Bagalkot,67405.18,Transfer,425,0,17,2,8,Normal
01:54,490220.67,13872,5,Dharwad,Bagalkot,661891.18,Withdrawal,740,5,1,11,100,Fraud
17:59,20063.71,21753,1,Bagalkot,Bagalkot,567163.68,Deposit,1078,1,17,3,0,Normal
20:48,3470.62,5982,3,Vijayapura,Vijayapura,138858.16,Transfer,669,0,20,3,8,Normal
14:12,13785.05,12670,3,Hassan,Hassan,228263.29,Deposit,1055,1,14,5,0,Normal
00:58,133576.42,16003,7,Chandigarh,Raichur,283442.54,Withdrawal,493,8,0,12,100,Fraud
18:40,15685.69,18425,3,Mumbai,Mumbai,360360.26,Transfer,128,1,18,1,8,Normal
10:07,17414.37,20640,3,Karwar,Dharwad,551129.25,Transfer,695,0,10,2,23,Normal
00:59,421665.34,24817,7,Bellary,Belagavi,1226242.2,Transfer,1123,5,0,22,100,Fraud
00:34,139673.1,4687,9,Patna,Hyderabad,188265.9,Transfer,433,3,0,11,100,Fraud
02:08,293918.23,16198,5,Udupi,Bengaluru,484335.25,Transfer,665,3,2,8,95,Fraud
01:39,322426.38,21399,10,Mumbai,Vijayapura,776145.43,Transfer,404,5,1,12,100,Fraud
03:56,584857.87,19097,5,Bengaluru,Pune,1556584.53,Transfer,437,2,3,20,100,Fraud
04:51,254554.37,21150,6,Kolkata,Gulbarga,564049.86,Transfer,444,6,4,20,100,Fraud
14:11,25116.22,17093,2,Shimoga,Shimoga,495708.08,Transfer,1062,0,14,5,8,Normal
13:23,16112.87,17223,2,Hassan,Hassan,435208.4,Transfer,1114,0,13,2,8,Normal
23:27,297274.72,7796,6,Chandigarh,Bellary,608125.72,Withdrawal,340,5,23,14,100,Fraud
02:56,210535.39,14640,11,Bidar,Delhi,244480.85,Transfer,469,2,2,23,100,Fraud
00:21,714464.1,19299,5,Hassan,Surat,1356872.45,Transfer,884,5,0,20,100,Fraud
10:21,16419.3,15600,3,Noida,Noida,282863.86,Deposit,170,0,10,4,0,Normal
08:51,12907.57,14684,1,Gulbarga,Gulbarga,233661.87,Deposit,304,0,8,2,0,Normal
03:17,429185.9,16144,11,Surat,Chennai,738168.65,Transfer,353,5,3,24,100,Fraud
03:18,265169.2,7245,5,Bellary,Kochi,626522.02,Transfer,316,2,3,18,100,Fraud
03:11,271399.68,9156,5,Patna,Hyderabad,643761.03,Transfer,357,2,3,14,100,Fraud
00:19,273137.54,7704,8,Surat,Bengaluru,704333.94,Transfer,745,8,0,12,100,Fraud
18:40,14137.35,19780,3,Hassan,Hyderabad,452435.26,Deposit,39,0,18,2,23,Normal
23:02,120136.86,7965,5,Udupi,Surat,232647.61,Transfer,1062,6,23,22,100,Fraud
03:22,293757.37,9372,6,Udupi,Ahmedabad,796428.82,Withdrawal,20,8,3,21,100,Fraud
23:15,557629.92,19358,6,Hyderabad,Chitradurga,978459.29,Transfer,298,6,23,18,100,Fraud
01:40,224066.68,24406,5,Chennai,Chandigarh,566677.0,Transfer,1193,5,1,12,95,Fraud
16:29,21818.22,21084,1,Lucknow,Lucknow,624340.95,Deposit,870,1,16,1,0,Normal
23:12,791669.98,23072,11,Shimoga,Ahmedabad,1791654.51,Transfer,695,3,23,8,100,Fraud
14:38,17634.05,12169,1,Chitradurga,Chitradurga,236854.29,Deposit,111,0,14,2,0,Normal
12:03,15459.61,13989,3,Ahmedabad,Raichur,113604.15,Withdrawal,1080,0,12,4,20,Normal
01:19,113862.31,6763,6,Bellary,Hubballi,285376.52,Transfer,646,3,1,15,100,Fraud
12:34,1898.46,2845,3,Hubballi,Hubballi,74763.39,Transfer,300,0,12,4,8,Normal
01:42,82730.8,4819,11,Udupi,Surat,223994.21,Transfer,133,4,1,24,100,Fraud
11:09,2853.46,3524,3,Delhi,Delhi,83472.94,Deposit,633,0,11,4,0,Normal
03:03,244924.4,14926,11,Pune,Jaipur,314233.74,Transfer,86,8,3,11,100,Fraud
01:25,360124.31,9554,11,Chandigarh,Gulbarga,456942.23,Transfer,602,2,1,21,100,Fraud
02:18,377754.72,12023,5,Noida,Karwar,888713.07,Withdrawal,367,4,2,17,100,Fraud
17:40,24755.1,23117,1,Noida,Noida,341754.23,Transfer,180,0,17,4,8,Normal
18:54,19160.69,19694,2,Bagalkot,Bagalkot,197559.53,Deposit,822,0,18,5,0,Normal
01:00,303371.92,12072,8,Lucknow,Chitradurga,691806.57,Transfer,958,4,1,21,100,Fraud
01:54,93381.31,3599,6,Bidar,Chitradurga,194024.01,Transfer,1016,6,1,14,100,Fraud
00:17,98215.48,2590,7,Bidar,Jaipur,158532.98,Withdrawal,1122,4,0,11,100,Fraud
07:25,28091.01,23280,3,Bidar,Bidar,414658.17,Withdrawal,1167,0,7,4,5,Normal
00:34,52234.02,3709,5,Hubballi,Ahmedabad,95338.69,Withdrawal,120,3,0,14,100,Fraud
17:59,28873.04,22807,2,Hubballi,Hubballi,290661.17,Transfer,1150,0,17,5,8,Normal
07:19,25171.76,22623,2,Shimoga,Shimoga,456336.26,Deposit,473,1,7,5,0,Normal
12:03,2956.39,2071,3,Kochi,Kochi,43983.48,Transfer,1174,1,12,4,8,Normal
23:44,584076.39,18436,9,Shimoga,Chitradurga,1073843.68,Transfer,520,4,23,10,100,Fraud
01:30,229869.07,12477,10,Bidar,Chennai,322350.15,Transfer,372,5,1,15,100,Fraud
19:44,25553.32,24073,1,Hubballi,Mumbai,376163.84,Deposit,610,0,19,2,15,Normal
02:26,588697.5,20536,11,Bellary,Kochi,1743653.15,Withdrawal,149,2,2,10,100,Fraud
16:16,18061.7,14229,3,Delhi,Delhi,279145.76,Transfer,1178,0,16,5,8,Normal
08:03,20278.12,18152,2,Belagavi,Belagavi,380781.14,Deposit,878,0,8,4,0,Normal
22:15,5618.04,5242,3,Belagavi,Belagavi,140910.37,Withdrawal,600,0,22,5,5,Normal
17:25,6448.22,7579,1,Pune,Pune,172548.72,Transfer,738,0,17,1,8,Normal
10:15,13641.8,11407,3,Mumbai,Mumbai,189075.31,Transfer,866,1,10,1,8,Normal
03:27,224891.96,11196,9,Pune,Udupi,534182.0,Withdrawal,34,7,3,8,100,Fraud
01:33,331971.94,9928,6,Kolkata,Karwar,888267.11,Transfer,1015,7,1,14,100,Fraud
03:37,481941.93,18151,7,Chennai,Patna,600781.94,Transfer,621,2,3,12,100,Fraud
20:06,19202.34,14976,3,Vijayapura,Vijayapura,224707.96,Withdrawal,62,1,20,2,13,Normal
22:56,11634.73,12323,1,Manipal,Manipal,285718.44,Transfer,417,0,22,1,8,Normal
00:12,34049.5,2325,10,Bellary,Gulbarga,23655.29,Transfer,776,7,0,24,100,Fraud
20:45,10737.51,11876,2,Udupi,Udupi,131052.11,Deposit,584,1,20,2,0,Normal
12:19,4541.88,5458,1,Karwar,Karwar,64451.51,Transfer,774,1,12,4,8,Normal
00:25,460080.02,15457,9,Udupi,Surat,844945.66,Transfer,748,5,0,15,100,Fraud
02:30,247270.71,8834,7,Chennai,Patna,403455.02,Transfer,168,8,2,18,100,Fraud
19:33,5644.01,5348,1,Karwar,Karwar,44216.6,Deposit,136,1,19,1,0,Normal
08:31,11077.57,8072,3,Kolkata,Kolkata,120875.09,Transfer,144,0,8,5,8,Normal
01:57,301561.53,21677,8,Gulbarga,Chandigarh,622198.01,Transfer,988,5,1,15,100,Fraud
00:51,548388.66,21005,9,Vijayapura,Raichur,989904.49,Transfer,260,8,0,9,100,Fraud
00:08,854755.2,24982,8,Belagavi,Kochi,1629133.79,Transfer,538,2,0,23,100,Fraud
00:20,117618.95,7224,8,Kolkata,Noida,163626.34,Transfer,867,2,0,14,100,Fraud
01:19,354196.02,13231,10,Lucknow,Bagalkot,471878.58,Withdrawal,23,5,1,10,100,Fraud
01:16,63490.43,3843,7,Hassan,Ahmedabad,188710.4,Transfer,931,2,1,11,100,Fraud
07:43,15862.26,17417,2,Kochi,Kochi,243490.11,Deposit,566,0,7,2,0,Normal
08:45,19225.68,19882,2,Belagavi,Belagavi,261946.13,Transfer,34,1,8,1,16,Normal
03:41,612994.72,16329,8,Chennai,Mysuru,872650.42,Transfer,460,8,3,20,100,Fraud
18:41,7307.8,9194,1,Vijayapura,Vijayapura,237391.41,Withdrawal,241,0,18,4,5,Normal
20:48,15176.99,12604,2,Bellary,Bellary,260323.99,Transfer,28,1,20,3,23,Normal
01:07,267480.98,17975,5,Dharwad,Ahmedabad,451192.81,Transfer,616,2,1,9,83,Fraud
00:12,289303.45,14722,9,Mysuru,Bidar,437025.38,Withdrawal,834,4,0,11,100,Fraud
13:17,20081.37,20936,3,Surat,Surat,316891.04,Deposit,1186,1,13,5,0,Normal
01:00,147855.6,3770,8,Hassan,Patna,189957.49,Transfer,29,3,1,23,100,Fraud
07:20,2526.83,3100,2,Surat,Surat,83411.05,Deposit,1132,1,7,4,0,Normal
08:51,11383.9,7955,1,Bellary,Bellary,126131.02,Withdrawal,727,0,8,5,5,Normal
22:41,11400.67,7360,2,Jaipur,Jaipur,75924.46,Deposit,1111,0,22,5,0,Normal
02:45,585991.25,15085,7,Manipal,Chitradurga,1334786.15,Transfer,217,6,2,8,100,Fraud
01:00,324039.9,16448,8,Karwar,Pune,408101.88,Transfer,865,8,1,14,100,Fraud
23:37,130589.6,10281,11,Manipal,Vijayapura,140169.93,Transfer,394,5,23,11,100,Fraud
23:51,159818.99,16169,6,Belagavi,Chandigarh,207610.3,Transfer,523,7,23,20,99,Fraud
03:28,154521.07,6121,7,Chitradurga,Surat,253497.09,Transfer,703,4,3,18,100,Fraud
01:57,570718.69,16447,5,Vijayapura,Delhi,1109348.31,Transfer,397,4,1,8,100,Fraud
13:06,19414.55,13492,3,Surat,Surat,287890.58,Transfer,231,0,13,5,8,Normal
03:02,323347.6,13762,6,Chennai,Shimoga,411569.35,Transfer,653,5,3,19,100,Fraud
03:11,728367.01,21185,5,Lucknow,Mumbai,1827565.92,Transfer,950,6,3,22,100,Fraud
16:28,16693.74,11953,2,Chennai,Chennai,121108.95,Withdrawal,749,0,16,5,5,Normal
12:52,3231.8,4359,1,Patna,Patna,121304.66,Transfer,802,1,12,2,8,Normal
01:24,653273.63,17965,6,Gulbarga,Dharwad,1267073.17,Transfer,105,4,1,18,100,Fraud
00:56,416394.59,14117,10,Bagalkot,Mysuru,894348.93,Withdrawal,546,7,0,23,100,Fraud
23:09,805329.04,24302,7,Mysuru,Chitradurga,1669969.96,Transfer,405,4,23,12,100,Fraud
12:43,4757.25,5550,2,Dharwad,Dharwad,106542.01,Deposit,1031,0,12,2,0,Normal
01:36,337413.64,21866,5,Hubballi,Pune,570222.61,Transfer,642,3,1,16,100,Fraud
04:20,449681.51,12460,8,Chennai,Kolkata,1094118.69,Transfer,148,6,4,17,100,Fraud
03:01,465556.12,22702,5,Chennai,Manipal,917976.99,Transfer,847,4,3,10,100,Fraud
14:08,11805.18,15472,3,Patna,Patna,180885.19,Transfer,231,1,14,1,8,Normal
14:09,23318.9,21960,2,Dharwad,Dharwad,440953.65,Withdrawal,406,0,14,5,5,Normal
09:20,18398.64,17252,1,Lucknow,Lucknow,194152.22,Deposit,512,0,9,5,0,Normal
23:48,366449.26,15544,11,Manipal,Udupi,1010070.82,Withdrawal,750,8,23,24,100,Fraud
12:45,13666.37,10236,3,Gulbarga,Gulbarga,104186.15,Deposit,769,1,12,5,0,Normal
00:53,322358.19,15528,7,Hyderabad,Mysuru,602928.4,Transfer,481,7,0,16,100,Fraud
13:07,1673.4,2311,1,Mysuru,Mysuru,63228.85,Withdrawal,46,0,13,2,13,Normal
17:53,3496.63,2743,2,Belagavi,Belagavi,65689.14,Deposit,820,0,17,5,0,Normal
15:18,12904.3,9888,3,Patna,Patna,211186.05,Withdrawal,254,0,15,2,5,Normal
12:33,13942.22,18177,2,Hassan,Hassan,216476.82,Transfer,534,0,12,2,8,Normal
02:04,261795.74,9975,10,Chennai,Noida,494574.96,Transfer,38,8,2,8,100,Fraud
17:22,8130.41,11629,3,Patna,Patna,255852.38,Deposit,127,1,17,3,0,Normal
02:35,281448.67,16168,10,Hubballi,Surat,580975.93,Transfer,176,2,2,16,100,Fraud
03:01,601987.1,21150,10,Chitradurga,Hassan,1733250.84,Withdrawal,342,7,3,10,100,Fraud
16:14,4901.93,10250,3,Bengaluru,Udupi,215004.45,Withdrawal,1184,0,16,5,20,Normal
00:14,89160.94,2598,11,Kolkata,Chitradurga,137570.53,Transfer,600,3,0,15,100,Fraud
19:47,17865.61,16824,1,Bagalkot,Bagalkot,455110.08,Transfer,502,0,19,2,8,Normal
01:27,77841.26,2002,11,Bellary,Vijayapura,159791.64,Transfer,779,2,1,20,100,Fraud
00:15,240368.59,19153,8,Surat,Lucknow,492276.16,Withdrawal,1148,5,0,17,100,Fraud
18:28,10629.53,15876,3,Pune,Pune,422979.17,Deposit,343,1,18,1,0,Normal
12:01,24396.4,17576,2,Hassan,Hassan,281674.37,Deposit,700,0,12,1,0,Normal
04:12,656925.07,16546,11,Pune,Delhi,908544.26,Transfer,81,8,4,15,100,Fraud
19:14,7869.11,10683,3,Chandigarh,Chandigarh,256203.43,Withdrawal,914,0,19,1,5,Normal
04:45,309167.4,23750,5,Patna,Pune,378926.18,Transfer,1114,3,4,13,100,Fraud
23:16,321955.24,24689,8,Belagavi,Mumbai,518486.46,Withdrawal,303,7,23,15,98,Fraud
02:37,624628.26,21969,11,Bengaluru,Bagalkot,1583815.65,Transfer,458,6,2,9,100,Fraud
07:29,15541.51,19249,2,Patna,Patna,331848.16,Transfer,383,0,7,4,8,Normal
19:47,7918.83,9418,2,Hyderabad,Hyderabad,212538.6,Withdrawal,776,1,19,5,5,Normal
00:53,675761.9,21636,6,Bidar,Dharwad,1593301.2,Transfer,488,6,0,20,100,Fraud
04:42,469184.08,17138,8,Delhi,Hassan,978621.53,Transfer,1035,3,4,21,100,Fraud
03:45,908106.32,23342,8,Vijayapura,Jaipur,2359854.09,Transfer,336,6,3,11,100,Fraud
